"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "genenames"
"gene-FE838_RS06615" 138.281602044266 -0.820227945004762 0.370943135458361 -2.21119591279465 0.0270222733035415 0.110530129646284 NA
"gene-FE838_RS06620" 394.959581393013 0.598969197490639 0.430575791782718 1.39108888358707 0.164198475390172 0.372986222114159 "gpmI"
"gene-FE838_RS06625" 2.81482566193516 0.291708265240104 0.756397126872555 0.385654909143057 0.699752261455194 0.842403481414538 NA
"gene-FE838_RS06630" 2.73153556482851 1.50530407161455 0.926120097773368 1.62538754448121 0.104080008193067 0.274475408909846 NA
"gene-FE838_RS06635" 3.79385604366376 0.455631805229514 0.639756610010466 0.712195541398252 0.47634369751554 0.680405130078979 NA
"gene-FE838_RS06640" 2.45646298266878 0.747698214251981 0.835993010487077 0.894383332004592 0.371116827440821 0.589745768535294 NA
"gene-FE838_RS06645" 5.26018542109239 -0.192261736751306 0.516189446968437 -0.372463516796891 0.709547770472139 0.848666523723412 NA
"gene-FE838_RS06650" 3.07510731537046 1.09871186026012 0.711895883637478 1.54336032208274 0.122743375117052 0.308425084644846 NA
"gene-FE838_RS06655" 0.266583037224141 1.94776452081009 2.09986359468589 0.927567164714544 0.353632136755505 NA NA
"gene-FE838_RS06660" 26.1033113523962 0.0903848250159637 0.350932526640259 0.257556134454921 0.796749487346836 0.89787995985726 NA
"gene-FE838_RS06665" 33.3294098880211 -0.302957103061993 0.350106345814602 -0.865328797046207 0.386858349455484 0.602709410234083 NA
"gene-FE838_RS06670" 753.48825024293 0.127243069578645 0.24027856227429 0.529564803344342 0.59641370284729 0.766334065406506 "gyrB"
"gene-FE838_RS06675" 299.269012759304 1.07178137380799 0.558628127757598 1.91859543147291 0.0550355542258064 0.178534035322747 "rpsT"
"gene-FE838_RS06680" 56.925321212358 0.0982861380998461 0.593417043566369 0.165627427060668 0.868450161726548 0.938074352082534 NA
"gene-FE838_RS06685" 1.54461906764785 -0.978288543545191 1.12174097897387 -0.872116256678163 0.38314495836412 0.601345016108401 NA
"gene-FE838_RS06690" 35.1228553638014 0.647218504071328 0.248524700305146 2.60424216698241 0.00920776715387733 0.0491080914873457 "recO"
"gene-FE838_RS06695" 100.356471376851 0.0452366785069748 0.27275548135205 0.165850666988383 0.868274471734766 0.938074352082534 NA
"gene-FE838_RS06700" 12.5305227362231 0.958370560838757 0.424661993811572 2.25678439513002 0.0240215502905142 0.100952543399052 NA
"gene-FE838_RS06705" 22.3466661206699 0.88887853816158 0.465239071305269 1.91058445643388 0.0560580034302499 0.181048958296842 NA
"gene-FE838_RS06710" 25.2085482001809 -2.36441629512827 0.764881615428031 -3.0912186244732 0.00199336806796013 0.0149684421421616 NA
"gene-FE838_RS06715" 59.5542798347775 -2.05349915841643 0.704651143848185 -2.9142068048056 0.00356593594122382 0.0236574623793133 NA
"gene-FE838_RS06720" 36.2466573890986 -1.05832221027024 0.785420093980278 -1.34746006421477 0.177832107112993 0.390695672492786 NA
"gene-FE838_RS06725" 339.251417947868 -4.80414721779214 0.934414267425506 -5.14134617296513 2.72776934441042e-07 7.01780658607409e-06 NA
"gene-FE838_RS06730" 362.370039045095 -4.82648500275411 0.880667988849187 -5.48048193401593 4.24168829558509e-08 1.27194467565625e-06 NA
"gene-FE838_RS06735" 274.932675318371 -5.10620363359966 0.783965573608613 -6.51330084571913 7.35170576919763e-11 3.7402835643738e-09 NA
"gene-FE838_RS06740" 11.2545956456937 0.181783875432875 0.410647587856667 0.442676106735892 0.658000027104856 0.813605713470997 NA
"gene-FE838_RS06745" 149.815757577757 -0.179700232616792 0.183941982834608 -0.976939738539028 0.328598986894662 0.551340334331535 NA
"gene-FE838_RS06750" 228.135599522733 -0.254935661009782 0.200922901169648 -1.26882331245321 0.204504088531634 0.427164039090918 "ftsZ"
"gene-FE838_RS06755" 202.955817186901 -0.0600233413144278 0.197803972474164 -0.303448614118544 0.761548002299564 0.877438225716145 "ftsA"
"gene-FE838_RS06760" 41.4563913918235 0.452776247069099 0.311584627633514 1.45314051757924 0.146184743355806 0.347754626910374 NA
"gene-FE838_RS06765" 65.9520185515283 0.151138690929157 0.355927382011042 0.424633502697097 0.671103866117193 0.823288622535533 "murC"
"gene-FE838_RS06770" 91.795676503504 -0.213192673981145 0.291372889761592 -0.731683287884415 0.464361899162689 0.669414415602883 "murG"
"gene-FE838_RS06775" 116.638240236381 0.059499125355298 0.300495582317538 0.198003328023719 0.84304245989649 0.925436184819826 NA
"gene-FE838_RS06780" 116.125408169579 -0.112495658619485 0.302935669902541 -0.371351642596846 0.710375638138193 0.848666523723412 "murD"
"gene-FE838_RS06790" 84.6822047871905 0.376469126960511 0.301879422441768 1.24708442833043 0.212366541952136 0.434128985083193 "mraY"
"gene-FE838_RS06795" 97.1589886188805 -0.103282106635198 0.277673870264651 -0.371954719890496 0.70992656266692 0.848666523723412 NA
"gene-FE838_RS06800" 161.945879003482 0.228200396638056 0.3479881544442 0.655770587945827 0.511971743368213 0.705909882451665 NA
"gene-FE838_RS06805" 9.47947268616318 0.447028157351093 0.536900123825952 0.832609525521375 0.405064985029294 0.617138039102505 NA
"gene-FE838_RS06810" 77.7793402151295 0.228897707922686 0.325022630428147 0.70425160125362 0.481276101117893 0.682575624804788 "rsmH"
"gene-FE838_RS06815" 36.7301496262482 0.387007896180601 0.360023253657683 1.07495249889769 0.282395995713509 0.509640920123862 "mraZ"
"gene-FE838_RS06820" 503.5001912968 0.367603734502709 0.428698849664084 0.857487102638023 0.391175739627507 0.607135135703719 NA
"gene-FE838_RS06825" 151.385767537847 0.29559950425376 0.261395906469464 1.13084978355731 0.258118322154191 0.486519393538 NA
"gene-FE838_RS06830" 167.610194206159 0.0470328990117215 0.388149068911181 0.121172257719582 0.90355459731138 0.956133493018446 NA
"gene-FE838_RS06835" 49.0041486482401 -0.0859444463463266 0.279289993475445 -0.307724760478692 0.758291777244863 0.875680991421765 NA
"gene-FE838_RS06840" 75.9922083062975 0.49388558418363 0.311102144175872 1.58753513413404 0.112391496140992 0.289152667344552 "dut"
"gene-FE838_RS06845" 248.480469961516 0.152229371005229 0.216553570592129 0.702964031435657 0.482078165187108 0.683422020027309 NA
"gene-FE838_RS06850" 49.2074516335444 0.249272834423511 0.273612280354937 0.91104402953021 0.362272175146884 0.582352268974855 NA
"gene-FE838_RS06855" 87.1776748275146 0.0720360307850092 0.256688537608512 0.280635946802092 0.778989641968746 0.88915177686778 NA
"gene-FE838_RS06860" 482.244581284425 -0.150535075493281 0.244676832215523 -0.615240413774373 0.538395962000246 0.727284282797468 NA
"gene-FE838_RS06865" 124.372654836946 -0.0428767649523561 0.297389436697865 -0.144177161867108 0.88536057469754 0.948406123073211 NA
"gene-FE838_RS06870" 30.9036497241171 -0.0144718776957672 0.365589938101087 -0.0395849999891563 0.968423986340607 0.986178253175902 NA
"gene-FE838_RS06875" 270.706548454143 -0.840042495195331 0.291498856691382 -2.88180373923287 0.00395405933430054 0.0256872032506641 NA
"gene-FE838_RS06880" 164.003595113041 -1.21803434163695 0.325906760294562 -3.73737059193269 0.000185954742664163 0.00208416602669141 NA
"gene-FE838_RS24405" 2.38789095949446 -1.11833692951716 1.22195053640769 -0.915206382088801 0.360083294835039 0.58044042684694 NA
"gene-FE838_RS06885" 82.6633618234247 -0.65868742208834 0.290661306592169 -2.2661682416936 0.0234410843001723 0.0992260115768789 NA
"gene-FE838_RS06890" 9.60634833999483 -1.85830042709511 0.739511944670178 -2.51287411986822 0.011975205621802 0.0603827740039194 NA
"gene-FE838_RS06895" 29.7801418237445 -1.72268586033032 0.560201453512407 -3.07511851233025 0.00210418923773535 0.0156706724810291 NA
"gene-FE838_RS06900" 39.9250233780789 -2.20875445552057 0.595118394412708 -3.71145384894425 0.000206072243472209 0.00225931021414567 NA
"gene-FE838_RS06905" 17.6809407951181 -1.93385838927532 0.740153747891053 -2.61277929725484 0.00898092773745354 0.0483539129550412 NA
"gene-FE838_RS06910" 1.33219996639034 -1.85734276878767 1.30840377703337 -1.41954861441851 0.155739134271712 0.361819805019145 NA
"gene-FE838_RS06915" 1.13610043661011 -0.946456448426913 1.09032989279191 -0.868045950756615 0.385369177886771 0.602173979298155 NA
"gene-FE838_RS06920" 1.03495449526034 0.258252356005064 1.03378903633424 0.249811467261071 0.802733151267568 0.899919710061785 NA
"gene-FE838_RS06925" 1.32229494722238 -0.160774916642241 1.15296309353626 -0.139444980974307 0.889098529867887 0.950131294048251 NA
"gene-FE838_RS06930" 0.836795313694246 -0.182216765636849 1.24246386840777 -0.146657597271108 0.883402289090533 0.947378792678024 NA
"gene-FE838_RS06935" 1.02259390999844 -2.03839904516422 1.44158629775192 -1.41399723925165 0.15736271307822 0.363143841238455 NA
"gene-FE838_RS06940" 10.0039597180186 -2.22393987138345 0.647159055356862 -3.43646566168668 0.000589357056370224 0.00555960156509244 NA
"gene-FE838_RS06945" 29.0948654396143 -1.3603131010685 0.481161179018096 -2.82714641244434 0.00469648494461083 0.0294538557191106 NA
"gene-FE838_RS06950" 36.2820832603168 -1.48306282599007 0.471717603070543 -3.14396328722184 0.00166676349009422 0.0129675345071248 NA
"gene-FE838_RS06955" 10.1010249317233 -1.21795442443581 0.592391015771779 -2.05599746115162 0.0397827609206197 0.141754470410102 NA
"gene-FE838_RS06960" 145.545773936912 -0.213546001217388 0.340528556633888 -0.627101595614425 0.530592641279284 0.72173304934973 NA
"gene-FE838_RS06965" 154.807045954391 -0.315421737611844 0.315302542095461 -1.00037803538021 0.317127595453444 0.542688492899921 NA
"gene-FE838_RS06970" 78.1344510494543 1.35314591752741 0.381960798997515 3.54263034604295 0.000396157587799099 0.00399434419538874 NA
"gene-FE838_RS06975" 34.3478679109432 -1.43508381038297 0.422989829902316 -3.39271469177966 0.000692036772944555 0.00630491450280271 NA
"gene-FE838_RS06980" 12.4928045699156 -2.18154401283405 0.718708812680194 -3.03536560891563 0.00240244263931076 0.0172670797949192 NA
"gene-FE838_RS06985" 29.3080873399193 -1.45358570938554 0.553733746951208 -2.62506252759346 0.0086633056316988 0.0474908570221939 NA
"gene-FE838_RS06990" 28.8292383005477 -1.44377036703166 0.630651261260174 -2.2893324024227 0.0220600464218244 0.0949504659677006 NA
"gene-FE838_RS06995" 11.81445368371 -1.68577983877351 0.699576366813228 -2.40971524874793 0.0159649754670321 0.0747563690948513 NA
"gene-FE838_RS07000" 26.8556909971313 -1.85136109373706 0.574043112206685 -3.2251255251896 0.00125917446304983 0.0103102024750265 NA
"gene-FE838_RS07005" 33.7143417927728 -1.93684660842648 0.412014887033714 -4.70091414019221 2.58999406514088e-06 5.05495393403359e-05 NA
"gene-FE838_RS07010" 15.998631287652 -1.51874873650257 0.384607137446999 -3.94883138826789 7.8533641833372e-05 0.00101310635390743 NA
"gene-FE838_RS07015" 10.0306199047832 -0.610669492936012 0.424398998942131 -1.43890417851641 0.150177673483988 0.35254672928644 NA
"gene-FE838_RS07020" 41.8612761138517 0.239385401087123 0.403147626304664 0.593790922896857 0.552651960934685 0.737086326689913 NA
"gene-FE838_RS07025" 1.52520948919033 -3.30640508258078 1.18790146210334 -2.78340012876685 0.00537924206241813 0.032826425955026 NA
"gene-FE838_RS07030" 33.2795666340397 -2.32969151287481 0.657824692653688 -3.54150815390762 0.000397846561864029 0.00399434419538874 NA
"gene-FE838_RS07035" 75.1574320424319 -2.8777572951168 0.581161078619196 -4.95173782448436 7.35536564323427e-07 1.69061399150075e-05 NA
"gene-FE838_RS07040" 51.187730127949 -2.63623788764077 0.572134264448766 -4.60772593331865 4.07096755122364e-06 7.55464798030354e-05 NA
"gene-FE838_RS07045" 38.400311723206 -2.14909037156083 0.620618891016437 -3.46281816855605 0.000534549502405829 0.00511720961288286 NA
"gene-FE838_RS07050" 52.6819201367634 -0.877530276890523 0.370395500380445 -2.36917099691865 0.017828008753143 0.0805640954433446 NA
"gene-FE838_RS07055" 5.97572322751029 1.2307986295987 0.584352471910923 2.10626067101898 0.0351817155849524 0.131005598822915 NA
"gene-FE838_RS24410" 2.79390516948298 0.995789326352254 0.777552821535253 1.28067097021923 0.200309260453229 0.420686610079879 NA
"gene-FE838_RS07065" 28.5740761142569 -0.407463355759681 0.337844293046593 -1.20606848819402 0.227791083916034 0.452186772455853 NA
"gene-FE838_RS07070" 31.1843996038568 -1.37641863090424 0.39373047975481 -3.4958396712426 0.000472572554650753 0.0045624915297625 NA
"gene-FE838_RS07075" 24.2871474119781 -2.39629653733708 0.533368425316608 -4.49276039524581 7.03058720806419e-06 0.000121043721970018 NA
"gene-FE838_RS07080" 12.0620471800517 -0.526888540253542 0.386043152131632 -1.36484363818966 0.172302199952207 0.384516688705565 NA
"gene-FE838_RS07085" 53.4167075638444 0.168733688781323 0.231410085918451 0.729154427784036 0.465907204186244 0.670704484767261 NA
"gene-FE838_RS24415" 30.254034895816 0.113812893682952 0.41278977656564 0.275716357681776 0.782765930835198 0.892112795072182 NA
"gene-FE838_RS24420" 40.5161969629361 -0.215989634022678 0.390038506677382 -0.553764898401 0.579739753854609 0.753894774685143 NA
"gene-FE838_RS07095" 25.0898277035962 0.60213641910995 0.475345924597158 1.26673310520174 0.205250738481933 0.427889200665835 NA
"gene-FE838_RS07100" 51.3317522100125 0.381808627540376 0.266130700297658 1.43466585070169 0.151382339860961 0.354425664369405 NA
"gene-FE838_RS07105" 50.0342657387201 -0.221471613409235 0.38040692334649 -0.582196589538698 0.560434270311253 0.743562238346079 NA
"gene-FE838_RS07110" 26.4670767648718 -0.246643862197969 0.473966692780694 -0.520382267266389 0.602797167019042 0.77125334056576 NA
"gene-FE838_RS07115" 14.6535798700726 -0.0799562280396514 0.508354484775337 -0.157284395897456 0.87502071746495 0.942682324216344 NA
"gene-FE838_RS07120" 13.9738423477295 -0.294996123400515 0.49319624232318 -0.598131328030701 0.54975230814473 0.735167882835008 NA
"gene-FE838_RS07125" 19.6784058272512 0.273523453574733 0.454065297089761 0.602387928185277 0.546915943692337 0.732938739361548 NA
"gene-FE838_RS07130" 12.9876757475786 -2.00204748734893 0.543145518796899 -3.68602412808926 0.000227784764869428 0.0024734038736901 NA
"gene-FE838_RS07135" 25.5230834643131 -1.38458407520515 0.430085550295512 -3.21932246794575 0.00128493898015337 0.0104832499137558 NA
"gene-FE838_RS07140" 58.2156491046359 -1.6829309047298 0.414024711173526 -4.06480787091099 4.80720453692919e-05 0.000661611615295301 NA
"gene-FE838_RS07145" 124.92146659074 -1.41891638784029 0.345548617974384 -4.10627134369113 4.02097110053085e-05 0.000570751007623941 NA
"gene-FE838_RS07150" 210.17717016561 -1.17720307865511 0.404047286007882 -2.91352799392928 0.00357369793892453 0.0236574623793133 NA
"gene-FE838_RS07155" 141.426016745304 -1.40558271169361 0.388281058771241 -3.62001359567149 0.000294587536714005 0.00307348471484105 NA
"gene-FE838_RS07160" 105.769676063844 -1.5284254702384 0.478689768150663 -3.19293532456984 0.00140834485985558 0.0113067119245143 NA
"gene-FE838_RS07165" 81.9751066826801 -1.6042890396499 0.427274313572475 -3.75470508918804 0.00017354569425061 0.00195476344170837 NA
"gene-FE838_RS07170" 30.6270874827325 -0.647397720449654 0.343923005862221 -1.8823914347533 0.0597828880063265 0.189503077603393 NA
"gene-FE838_RS07175" 3.58964340685903 0.24630244928344 0.906810977145107 0.271613881493659 0.785918924715034 0.893906277595999 NA
"gene-FE838_RS07180" 13.734949596761 -0.287807741841363 0.494384666317835 -0.582153455496402 0.560463321438862 0.743562238346079 NA
"gene-FE838_RS07185" 15.1365822913682 -0.555740557435143 0.437676394669533 -1.26975218267084 0.204172918476835 0.427018464140004 NA
"gene-FE838_RS07190" 43.2170867581933 -0.0648468503838582 0.35315924702412 -0.183619290533342 0.854312128772952 0.931004890272907 NA
"gene-FE838_RS07195" 28.4353452684558 0.498967915961694 0.40071477588009 1.24519470205662 0.213060189579866 0.434174859773912 NA
"gene-FE838_RS07200" 4.76355581429252 1.25869380640476 0.703499786562565 1.78918861163411 0.0735844451234884 0.218342311611504 NA
"gene-FE838_RS07205" 109.925754916199 -0.509175846861046 0.500864775831355 -1.01659344284272 0.309346874828667 0.535903901712942 NA
"gene-FE838_RS07210" 0.809976253368865 0.0408252573382141 1.20468640187039 0.03388870105517 0.972965903266062 0.988012959801948 NA
"gene-FE838_RS07215" 1.7159352771516 0.509828479796553 1.02600272488435 0.496907530000975 0.619254261232299 0.785209547706483 NA
"gene-FE838_RS07220" 4.63860998453809 0.624361900437625 0.569917756124884 1.09552982641378 0.273284585878304 0.50201091221349 NA
"gene-FE838_RS07225" 5.32172567816571 -0.000200101432937334 0.541941899493273 -0.000369230415888554 0.999705396758478 0.999994464694807 NA
"gene-FE838_RS07235" 23.7823426891655 0.0595845987635102 0.31295157135129 0.190395589024304 0.848999153904146 0.928112322591548 NA
"gene-FE838_RS07240" 87.4892401757084 -1.553879894421 0.257893441322456 -6.02527883785194 1.68818319841191e-09 6.64703784557316e-08 NA
"gene-FE838_RS07245" 310.000267367868 -0.678428092456399 0.352915710836959 -1.92235163134979 0.054561527364488 0.177479023370828 NA
"gene-FE838_RS07250" 450.005012590931 -0.281365750205684 0.377691311650723 -0.744962199357878 0.456294571830891 0.663078577995758 NA
"gene-FE838_RS07255" 267.794717664744 0.196706918890704 0.314026139909853 0.626403008829686 0.531050636535409 0.721884503822375 "prfB"
"gene-FE838_RS07260" 35.5986627702299 0.546896814806305 0.387993809803351 1.4095503613408 0.158672492956044 0.365261336098102 NA
"gene-FE838_RS07265" 17.8324443439409 -0.237364461974827 0.375119469650344 -0.632770307006669 0.526883649757737 0.71924304073049 NA
"gene-FE838_RS07270" 130.945996082508 0.0683629529715234 0.253879125945821 0.269273626639602 0.787719125776032 0.894640156586939 NA
"gene-FE838_RS07275" 31.6742452212893 0.470271291421391 0.290269661567736 1.62011864719679 0.105206792498341 0.276480764035105 NA
"gene-FE838_RS07280" 38.6571867704763 -0.875767593215662 0.452293656146015 -1.93628095666444 0.0528332998479296 0.174263703532135 NA
"gene-FE838_RS07285" 126.117728211946 1.57459548530136 0.277279588509629 5.67872844072216 1.35699715714444e-08 4.48502418069344e-07 NA
"gene-FE838_RS07290" 121.417185824544 1.447447802957 0.418235029259182 3.46084785275126 0.00053847705170427 0.00514393267957159 NA
"gene-FE838_RS07295" 1110.30139861025 0.979557147736773 0.308814643150694 3.17199060816159 0.00151397903124124 0.0120479737319162 NA
"gene-FE838_RS07300" 379.701514340163 0.887660802469195 0.341155633937963 2.60192332813888 0.00927025748776567 0.0493832069465917 NA
"gene-FE838_RS07305" 987.474612503012 0.971124497286177 0.368231120289974 2.63726894272662 0.00835765406621719 0.0462069079509541 NA
"gene-FE838_RS07310" 71.0395293232539 1.66584816159499 0.341628658371733 4.87619560236759 1.08151369764258e-06 2.35437212640654e-05 NA
"gene-FE838_RS07315" 3.42972079547821 0.573725776048271 0.653072604314802 0.878502286357914 0.379671197493174 0.5985902445157 NA
"gene-FE838_RS07320" 130.900110843297 -0.854166720699189 0.477572727543426 -1.78855841516101 0.0736859600749952 0.218367596197522 NA
"gene-FE838_RS07325" 162.692927918614 -0.51632979762962 0.341269345535139 -1.51296858151725 0.130287639700591 0.321290962915773 NA
"gene-FE838_RS07330" 642.345942283018 -0.221155709807215 0.513433224114431 -0.430738992765152 0.66665816320219 0.819611230784554 "bglX"
"gene-FE838_RS07335" 324.711014410338 -0.347102485453357 0.564911782600626 -0.614436618502517 0.53892684413593 0.727350447167657 NA
"gene-FE838_RS07340" 989.963809482035 -0.11003182046803 0.539398040776423 -0.203990026195955 0.838361292984393 0.922503021782097 NA
"gene-FE838_RS07345" 24.5596879871612 0.164254831623543 0.493662165137015 0.332727203386052 0.739340213106486 0.864377093970092 NA
"gene-FE838_RS07350" 19.0821591956469 -3.62629545484224 1.75919889508586 -2.0613334086168 NA NA NA
"gene-FE838_RS07355" 63.957412384864 -3.38306988613556 1.03031643468039 -3.28352511156927 NA NA NA
"gene-FE838_RS07360" 34.8554968207885 -2.06984394678871 0.815079566148494 -2.53943790612905 NA NA NA
"gene-FE838_RS07365" 23.6136321921527 -1.7836951227749 1.04063495518477 -1.71404498175655 NA NA NA
"gene-FE838_RS07370" 34.9813040103652 0.349359082846599 0.648990963213167 0.538311167103029 0.59036224308391 0.763541912791758 NA
"gene-FE838_RS07375" 28.044213539378 -2.07049523022053 0.457061321268023 -4.53001628857232 5.89791391930597e-06 0.000103913440570496 NA
"gene-FE838_RS07380" 60.6325561816542 0.396660913244733 0.546850901129977 0.725354776640394 0.468234409226399 0.672854777841045 NA
"gene-FE838_RS07385" 62.6601148883563 0.220055861881283 0.442331629841987 0.497490676757375 0.618843075899844 0.785209547706483 NA
"gene-FE838_RS07390" 307.598349450836 0.0726766311648141 0.217418106141807 0.334271291634801 0.738174851662891 0.863683650731155 NA
"gene-FE838_RS07395" 53.674295831876 -0.371534950648441 0.300815585592797 -1.23509209111051 0.21679623251644 0.43902206656281 NA
"gene-FE838_RS07400" 18.2019222066322 0.179331453360452 0.362942820357403 0.494103873397626 0.621232822493863 0.786177255520462 NA
"gene-FE838_RS07405" 6.50127707921274 -0.117429091160292 0.527879447493501 -0.222454372334202 0.823960188968177 0.913538622832495 NA
"gene-FE838_RS07410" 23.6118398844682 -0.0500018685793534 0.349238758278121 -0.143173881461157 0.886152856860442 0.948581592402856 NA
"gene-FE838_RS07415" 21.4764859050106 0.00797075468763911 0.397605204872057 0.0200469073089825 0.984005953450711 0.991516622605621 NA
"gene-FE838_RS07420" 6.4051012419037 -0.287544418046753 0.569526783811383 -0.50488304715443 0.613640981842025 0.780715472262065 NA
"gene-FE838_RS07425" 16.2108364530153 -0.0996868857994675 0.367421370353834 -0.271314882156874 0.786148861297819 0.893943255639509 "nagA"
"gene-FE838_RS07430" 9.81904091645559 -0.0333098321624624 0.504711276489829 -0.0659977965900147 0.947379579698188 0.976715559397403 NA
"gene-FE838_RS07435" 25.1516809282935 -0.416518585215565 0.347866459594427 -1.19735195425618 0.231169402076807 0.456292525110628 NA
"gene-FE838_RS07440" 12.8174664691063 0.0612454937135093 0.469188838189853 0.130534848079073 0.8961432852169 0.952510037218867 NA
"gene-FE838_RS07445" 15.6679181653072 -0.262257824634935 0.426765022511212 -0.614525115230232 0.538868381908798 0.727350447167657 NA
"gene-FE838_RS07450" 6.78870316333197 -0.0204887165047668 0.523067584648915 -0.0391703043852716 0.968754609126858 0.986178253175902 NA
"gene-FE838_RS07455" 9.21689720716695 -0.750984297401937 0.449080166737736 -1.6722722422977 0.0944706506061507 0.259407583956732 NA
"gene-FE838_RS07460" 10.9779312955943 -1.27133280463412 0.477366397407525 -2.66322223671054 0.00773962797814729 0.0436426344770248 NA
"gene-FE838_RS07465" 5.80735012646913 -0.347997261893441 0.564965376937674 -0.615962103341125 0.537919531783564 0.727133474340493 NA
"gene-FE838_RS07470" 5.03454750745366 -0.765107488031368 0.670340706682973 -1.14137106758342 0.253715539359257 0.481485315263503 NA
"gene-FE838_RS07475" 6.05492198325541 -0.538270834916535 0.504049810367703 -1.06789214844435 0.285569164628735 0.513117927555123 NA
"gene-FE838_RS07480" 6.73259604045355 -0.0822697704732547 0.596036440706921 -0.138028088308963 0.890218218749359 0.950131294048251 NA
"gene-FE838_RS07485" 2.1271045507799 -0.444073684737742 0.795483331707692 -0.558243858842943 0.576677875372525 0.752986787684094 NA
"gene-FE838_RS07490" 3.99078172622353 -0.316593190251276 0.829188718587591 -0.381810778601221 0.70260172322855 0.84397771409029 NA
"gene-FE838_RS07495" 17.7552572850058 -1.22441738539122 0.489369732108136 -2.50202925325316 0.012348372121936 0.0618511382390779 NA
"gene-FE838_RS07500" 21.9983865266512 -1.21295493646492 0.4862000370333 -2.4947652078888 0.0126040499011697 0.0627089553748832 NA
"gene-FE838_RS07505" 32.0924341997225 -0.925615702827367 0.450763454134717 -2.05343999016995 0.0400299241969483 0.142272760411132 NA
"gene-FE838_RS07510" 5.88078963026049 -1.63604805940298 0.676294133508753 -2.4191368493984 0.0155573861018095 0.0731868298330597 NA
"gene-FE838_RS07515" 9.45154746014397 -0.570978339705731 0.544234879017121 -1.0491395566872 0.294113892564114 0.520890724394042 NA
"gene-FE838_RS07520" 7.94433899866558 -1.09000189818462 0.516294419147592 -2.11120217023501 0.0347549383832503 0.129699291236261 NA
"gene-FE838_RS07525" 7.48011269248366 0.293816240764205 0.465152664642768 0.63165550387603 0.527612009546337 0.719803307992111 NA
"gene-FE838_RS07530" 29.5550491866897 0.128412552015595 0.305104347242646 0.42088076809168 0.673842149359168 0.825529559604522 NA
"gene-FE838_RS07535" 9.96746655769526 0.225740276395065 0.549191662134466 0.411040975235698 0.681042489361041 0.831202261947922 NA
"gene-FE838_RS07540" 592.327221374318 0.412526949991563 0.351611473452657 1.17324655518418 0.240696947604779 0.46856224366055 NA
"gene-FE838_RS07545" 157.992496923692 0.508598872736633 0.298274500362488 1.70513695310374 0.088168885134356 0.246437476474299 NA
"gene-FE838_RS07550" 32.4217035085146 0.00404306122423888 0.293158209447278 0.0137913969111139 0.98899640615257 0.99499199166655 NA
"gene-FE838_RS07555" 29.8092251591146 -0.977018377586703 0.379194641601789 -2.57656166621869 0.00997884041430954 0.0523923238762958 NA
"gene-FE838_RS07560" 12.7011237144893 -0.938575150913778 0.50179052669688 -1.87045211294065 0.0614210609964192 0.192733585718493 NA
"gene-FE838_RS07565" 21.591903907285 -0.805915208948927 0.363668589981824 -2.21607043101854 0.0266866789493358 0.109652706245547 "fucP"
"gene-FE838_RS07570" 35.6268318680564 -0.722408932052309 0.379843708708456 -1.90185835776678 0.0571896744949039 0.183395783366094 NA
"gene-FE838_RS07575" 35.5987737528076 0.0536202865676131 0.245073554380973 0.218792626169118 0.82681159118612 0.915131480051515 NA
"gene-FE838_RS07580" 32.8830831935656 0.0829008263526622 0.298261516120282 0.277946774464964 0.781053217147905 0.890580104275989 NA
"gene-FE838_RS07585" 29.3333017905761 0.568790328472464 0.442846309379184 1.28439667764159 0.199003194850459 0.418720476897249 NA
"gene-FE838_RS07590" 59.7936427194055 -0.185480701291957 0.276457453981954 -0.670919516259684 0.502271802835299 0.698492244836764 NA
"gene-FE838_RS07595" 139.753043101741 -0.0836160978546781 0.212201048607882 -0.39404186927082 0.693550127540812 0.838498550200514 NA
"gene-FE838_RS07600" 32.5348207354952 0.354425528208663 0.287651814964972 1.23213381515365 0.217899101587002 0.440074545934856 NA
"gene-FE838_RS07605" 16.5347618466842 1.10750089353681 0.608079158837719 1.82131039592556 0.068559687050721 0.208351317483927 NA
"gene-FE838_RS07610" 66.0599192056797 4.55294197459463 0.812174078510817 5.60586959749171 2.07211933454543e-08 6.7500405372818e-07 NA
"gene-FE838_RS07615" 24.8176562934465 4.57395870785637 0.944234999835968 4.84408935132774 1.27193687550877e-06 2.69127578145033e-05 NA
"gene-FE838_RS07620" 36.471477025234 4.78565416658603 0.713384412368059 6.70838062006455 1.96796070939705e-11 1.15726312885063e-09 NA
"gene-FE838_RS07625" 27.2017102757224 5.19033246038908 0.973942257005742 5.32919936788252 9.86466627624526e-08 2.77436080117009e-06 NA
"gene-FE838_RS07630" 65.5106674163559 5.01267649615 0.904243704633029 5.54350168042841 2.96481827287908e-08 9.32270634694201e-07 NA
"gene-FE838_RS07635" 167.628651647773 5.28843052523 0.898755901637387 5.88416778748861 4.00061831537504e-09 1.44918397856145e-07 NA
"gene-FE838_RS07640" 61.9201344525644 4.76802513679562 0.972212118013328 4.90430539637674 9.37585209155062e-07 2.09132306751435e-05 NA
"gene-FE838_RS07645" 40.2257904899154 4.60919088205949 0.793346141399528 5.80981067599131 6.2543529657263e-09 2.1784392483699e-07 NA
"gene-FE838_RS07650" 95.8483337592005 5.13056613408851 0.841043799132956 6.10023656244501 1.05911601105791e-09 4.32042999826144e-08 NA
