"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genenames"
"gene-FE838_RS04620",44.9606016268277,-2.79044657590128,0.766585647892722,-3.64009759845098,0.000272534719139824,0.00287654360900961,NA
"gene-FE838_RS10850",29.3184420591455,2.78295963211774,0.717036981188409,3.88119400411579,0.000103944878674677,0.00128245888457476,NA
"gene-FE838_RS08330",51.3531029848634,-2.77741240368922,0.650416284317929,-4.27020735897135,1.95291312730446e-05,0.000298330867791714,NA
"gene-FE838_RS02815",387.188948440016,-2.76569299011565,0.54318280518641,-5.09164311481936,3.54973784636614e-07,8.64151234857307e-06,"rrf"
"gene-FE838_RS20645",37.2239552162964,2.76200834709082,0.441907070991604,6.25020174692634,4.09922827515076e-10,1.80090663601882e-08,NA
"gene-FE838_RS16070",19.0292798705463,-2.7468663857285,0.797706423715225,-3.44345526633131,0.000574331598165388,0.00544053028554995,"trpC"
"gene-FE838_RS18750",103.672448831295,-2.74313135041471,0.620218068861785,-4.42284978160805,9.74074699292047e-06,0.00016143099118635,NA
"gene-FE838_RS23760",526.98376526117,-2.74110330637542,0.536177753434879,-5.11230331511383,3.18254277764921e-07,7.91201237685581e-06,NA
"gene-FE838_RS08660",641.291376633891,-2.73017868884955,0.536005745480965,-5.09356235799249,3.5139739916886e-07,8.60068877533296e-06,"rrf"
"gene-FE838_RS18755",101.474148583896,-2.71405415674439,0.595422358867868,-4.55819993374933,5.15939110465972e-06,9.27052496900762e-05,NA
"gene-FE838_RS04680",13.6971310711259,-2.68416824251348,0.767362207008011,-3.49791561012525,0.000468909480046918,0.0045465141876926,NA
"gene-FE838_RS17435",367.838314620316,-2.67886317211017,0.57049549857888,-4.69567801811458,2.65723830880057e-06,5.11998938819105e-05,NA
"gene-FE838_RS18735",265.662115886777,-2.67275496597214,0.630064638981959,-4.24203296076209,2.21504150629051e-05,0.000333212888388153,NA
"gene-FE838_RS09430",662.681682088471,-2.66599991099216,0.519044111745097,-5.1363648111308,2.80103676167412e-07,7.12533396452832e-06,NA
"gene-FE838_RS23085",610.985800036696,-2.65753824484997,0.663791316031592,-4.00357488967736,6.23924379178155e-05,0.000829936899377271,NA
"gene-FE838_RS07040",51.187730127949,-2.63623788764077,0.572134264448766,-4.60772593331865,4.07096755122364e-06,7.55464798030354e-05,NA
"gene-FE838_RS23370",20.0378304374658,-2.63591945803868,0.725999982537612,-3.63074314247951,0.000282606329761449,0.00297591037479033,NA
"gene-FE838_RS00275",530.424991324297,-2.63196727183827,0.489920035481258,-5.37223849041576,7.77651617909407e-08,2.24280670439095e-06,NA
"gene-FE838_RS07970",936.091095827858,-2.62051574702194,0.538563542538665,-4.86575035263143,1.14023373066047e-06,2.46119174429586e-05,NA
"gene-FE838_RS22885",400.680835525688,-2.61029731688886,0.533601301480472,-4.89184960690053,9.98927637845244e-07,2.19570113794333e-05,"rrf"
"gene-FE838_RS16395",17.1818656063993,2.57670687372656,0.509593794135876,5.05639374611284,4.2725874005027e-07,1.01289401829719e-05,NA
"gene-FE838_RS10350",151.079481196997,-2.57209047967209,0.527162167670522,-4.87912569871603,1.06557139765172e-06,2.33087308626425e-05,NA
"gene-FE838_RS11655",30.3658210773839,-2.56097584490449,0.45236887203811,-5.66125567695724,1.50269340027661e-08,4.93057660612498e-07,NA
"gene-FE838_RS10345",200.620593106681,-2.55805339671343,0.511424716373551,-5.00181808742501,5.67921671646809e-07,1.33225985004397e-05,NA
"gene-FE838_RS11845",9.34533296962957,-2.54200269941643,0.639814413796228,-3.97303131127336,7.09637165613374e-05,0.000926004923889728,NA
"gene-FE838_RS10340",356.753175003503,-2.53796482157574,0.57391015429164,-4.42223369389286,9.76857146313159e-06,0.00016143099118635,NA
"gene-FE838_RS24215",3.85040159178034,-2.53727259565596,0.804195123876828,-3.15504598364685,0.00160472811056282,0.0125712956481461,NA
"gene-FE838_RS20825",25.0537437855896,2.50481476138663,0.419439498122595,5.97181422493147,2.34629622036284e-09,9.15864593603702e-08,"trxA"
"gene-FE838_RS17685",2.63891550314552,2.50319648201467,0.816928776492579,3.06415510635083,0.00218285704655161,0.0161503996951378,NA
"gene-FE838_RS04780",114.417595662392,-2.50263554488075,0.532093409844286,-4.70337632186261,2.55894131221055e-06,5.01596807865341e-05,NA
"gene-FE838_RS08150",126.396291640223,-2.48556731596597,0.548619461291739,-4.53058538994158,5.88204742016225e-06,0.000103913440570496,NA
"gene-FE838_RS04625",17.2824262376668,-2.47786522775487,0.846187869943139,-2.92826843277884,0.00340855629000485,0.0228076032567414,NA
"gene-FE838_RS07975",724.196131519755,-2.47179638382311,0.550778024867302,-4.48782680539703,7.19533853346219e-06,0.000123410957876958,NA
"gene-FE838_RS10770",42.6358169556578,-2.46986744498084,0.673451775341838,-3.66747484439722,0.000244957640983146,0.00262214704106781,NA
"gene-FE838_RS04685",10.6013630499354,-2.46670041247981,0.748882225369015,-3.29384291537208,0.000988277117901454,0.00836433418665006,NA
"gene-FE838_RS24225",540.746674269519,-2.45830186628273,0.444663324302427,-5.52845654662263,3.23060420540919e-08,1.00826345671722e-06,"ung"
"gene-FE838_RS02105",269.184731093605,-2.45532207252755,0.34163804496746,-7.18691055839935,6.62737935844721e-13,5.26469714649982e-11,NA
"gene-FE838_RS07880",142.586359757346,-2.45300619916513,0.60966824344408,-4.0235098769584,5.73371783774814e-05,0.000768114626311348,NA
"gene-FE838_RS15960",77.5093010932848,2.44861918499397,0.405815680566811,6.0338210233127,1.60127410435162e-09,6.36014837237207e-08,NA
"gene-FE838_RS15010",1049.64895567118,-2.44425513079135,0.480697445817497,-5.08480989873898,3.67994460895177e-07,8.86318573900724e-06,NA
"gene-FE838_RS23755",198.193295718327,-2.44179430212112,0.519124337446556,-4.7036791111195,2.55514733616069e-06,5.01596807865341e-05,NA
"gene-FE838_RS23375",41.0787368330406,-2.43532644451288,0.849786734419739,-2.86580896814752,0.00415945160836579,0.0266770494088956,NA
"gene-FE838_RS15945",204.108922815807,2.42887045643535,0.643325482423907,3.77549237950891,0.000159691906814248,0.00182208472361538,NA
"gene-FE838_RS16080",22.2971201180108,-2.42778112239557,0.755091627201017,-3.21521393555229,0.00130347339090428,0.0106153372554219,NA
"gene-FE838_RS00795",3330.42464375802,-2.42539198790663,0.314372154095396,-7.71503441481856,1.20949592647424e-14,1.19056468588595e-12,NA
"gene-FE838_RS17285",10.6355531558411,-2.42354296835893,0.741949689113939,-3.26645189548257,0.00108904308822394,0.00904804973115232,NA
"gene-FE838_RS09165",188.244466848633,-2.42169925431111,0.544295718724666,-4.4492344345191,8.61769119578689e-06,0.00014398858204621,NA
"gene-FE838_RS07875",45.8118037400608,-2.41312474941792,0.52542179432167,-4.59273820670746,4.37467715620945e-06,8.01965107826574e-05,NA
"gene-FE838_RS18745",111.874930004173,-2.41204417570432,0.661500751452514,-3.64632114235395,0.000266021485976952,0.00281435815070944,NA
"gene-FE838_RS15355",4.68870907844111,2.41088451023892,0.643492978650151,3.74655915484301,0.000179276741883027,0.00201430542741029,NA
"gene-FE838_RS17440",592.085767838003,-2.40244228966552,0.579925648445295,-4.14267293765357,3.43281331991941e-05,0.000496606348645211,"xylA"
"gene-FE838_RS00790",1610.57664910609,-2.39944132876476,0.294960147799815,-8.13479836738223,4.12624529218456e-16,5.49518784794461e-14,NA
"gene-FE838_RS09380",123.081465301205,-2.39706021946945,0.509259594975969,-4.70695150983374,2.51448688841751e-06,4.97187625797139e-05,NA
"gene-FE838_RS09435",902.630637428294,-2.39657652317963,0.381572300341558,-6.28079271224449,3.36851020851657e-10,1.51015982417456e-08,NA
"gene-FE838_RS07075",24.2871474119781,-2.39629653733708,0.533368425316608,-4.49276039524581,7.03058720806419e-06,0.000121043721970018,NA
"gene-FE838_RS04630",44.7427748309588,-2.38409971450832,0.719277599441056,-3.3145752298709,0.000917824787872122,0.00790097079749994,NA
"gene-FE838_RS16405",15.8381480326297,2.38304671457779,0.496476821144213,4.7999153496948,1.58732709057275e-06,3.31217376318591e-05,NA
"gene-FE838_RS16065",12.4356711074882,-2.37633887651223,0.807840172120432,-2.94159532853482,0.00326526322654652,0.0220673311788099,NA
"gene-FE838_RS06710",25.2085482001809,-2.36441629512827,0.764881615428031,-3.0912186244732,0.00199336806796013,0.0149684421421616,NA
"gene-FE838_RS23400",1494.55839230466,-2.35879950619083,0.642942314303247,-3.6687576065779,0.000243732026710979,0.00262142189298649,NA
"gene-FE838_RS11760",4.94265572149676,-2.35874706140261,0.82912902891393,-2.84484920820143,0.00444324519229967,0.028135154938579,NA
"gene-FE838_RS16325",26.2842431211711,2.34172038768836,0.702646932757851,3.33271274450347,0.000860036889800756,0.00749081226738548,NA
"gene-FE838_RS15015",1035.19581228025,-2.33824379378424,0.477018171340621,-4.9017918692967,9.49664219938126e-07,2.10788215092149e-05,NA
"gene-FE838_RS15610",37.1850778427049,-2.3381405908332,0.715323307790465,-3.26864868706067,0.00108062383324971,0.00903614948378221,NA
"gene-FE838_RS03415",34.4604666383426,-2.33380299663849,0.534857802452578,-4.36340834131406,1.28051605392946e-05,0.000205609102560021,NA
"gene-FE838_RS04030",108.23960604819,-2.3329570846452,0.371290226024857,-6.28337866477803,3.31292795767498e-10,1.50009377923523e-08,NA
"gene-FE838_RS09160",90.9250555941837,-2.33113850315906,0.532087528035635,-4.38111848207602,1.18071641270459e-05,0.000190938711311657,NA
"gene-FE838_RS07030",33.2795666340397,-2.32969151287481,0.657824692653688,-3.54150815390762,0.000397846561864029,0.00399434419538874,NA
"gene-FE838_RS15310",8.64119258623452,2.32737815842778,0.696013277305234,3.34387034603525,0.000826183391477764,0.00732085791900453,NA
"gene-FE838_RS09425",441.037888847612,-2.32670911927837,0.506450364820792,-4.59415034699734,4.34516027917299e-06,8.01965107826574e-05,NA
"gene-FE838_RS16510",26.137001227388,2.32630195390363,0.46518191609013,5.00084348389181,5.70800377448165e-07,1.33225985004397e-05,NA
"gene-FE838_RS04980",17.8310522447403,-2.32196647929701,0.609991065949844,-3.80655817586668,0.000140914157170433,0.00164530660888288,NA
"gene-FE838_RS18645",225.162016793732,-2.32083349980862,0.421860388860461,-5.50142549784708,3.76732801550917e-08,1.15259873339362e-06,NA
"gene-FE838_RS15130",17.6632827847445,-2.3199133424457,0.600078180810164,-3.86601848998007,0.000110626554613474,0.00136118760676579,NA
"gene-FE838_RS09420",414.878160980586,-2.31821120279612,0.542936742277496,-4.26976298025394,1.95680803299777e-05,0.000298330867791714,NA
"gene-FE838_RS16470",5.53099983745239,2.31530194918722,0.606698527955389,3.81623136121646,0.000135505454386764,0.00159783514964392,NA
"gene-FE838_RS24480",57.4092899291192,2.31083247633997,0.405886101395531,5.69330279700336,1.24605117648818e-08,4.14861744642535e-07,NA
"gene-FE838_RS09175",42.8535009669043,-2.30732581283158,0.470466366399908,-4.90433743539979,9.37432201253945e-07,2.09132306751435e-05,NA
"gene-FE838_RS10855",16.6854883674555,2.30489407818551,0.626415937852139,3.6794946279441,0.000233696611952093,0.00251947204504542,NA
"gene-FE838_RS00785",668.414577069539,-2.28640871221838,0.280317411836326,-8.15649908166741,3.44875129616414e-16,4.87998308407226e-14,NA
"gene-FE838_RS16790",57.2383777409145,-2.28478736825888,0.520472427075149,-4.38983363844746,1.1343741059615e-05,0.000184102005440634,NA
"gene-FE838_RS04690",26.2259214280121,-2.28392072631949,0.687157593539958,-3.32372187659842,0.00088824732688434,0.00767554178651201,NA
"gene-FE838_RS05825",148.581438970752,2.27713129017663,0.707200430422706,3.21992350713864,0.00128224806096065,0.0104801790975267,NA
"gene-FE838_RS16425",27.4470614321628,2.27621830679079,0.508988511625323,4.47204259978731,7.74759882721593e-06,0.000131389990597879,NA
"gene-FE838_RS17090",5.5824425351486,2.27527169569662,0.805987994483336,2.82295978509598,0.0047582539680691,0.0297637294346277,NA
"gene-FE838_RS17445",263.773626922576,-2.27293021135493,0.590258400584571,-3.85073759069569,0.000117762624000856,0.00144115989588075,"xylE"
"gene-FE838_RS10355",71.9956786320626,-2.26878726462792,0.56050922012306,-4.04772514559137,5.17178261921685e-05,0.000707487362532142,NA
"gene-FE838_RS04190",10.6020102627408,2.26301095462415,0.598335585643523,3.78217677324045,0.000155462893162051,0.00178663954375068,NA
"gene-FE838_RS16760",4.45932472564266,2.26224698294757,0.770995565102038,2.9341893589857,0.00334420117058457,0.0225142950322923,NA
"gene-FE838_RS01575",62.8938872829356,-2.2518709834356,0.462820469821487,-4.86553886500346,1.1414537683351e-06,2.46119174429586e-05,NA
"gene-FE838_RS09415",595.680567198676,-2.24891780305974,0.523999860323826,-4.2918290124542,1.77207387430957e-05,0.000274792825440882,NA
"gene-FE838_RS07770",198.58813342421,-2.24874374255104,0.404654809567844,-5.55719020108178,2.74151973124666e-08,8.68084010005934e-07,NA
"gene-FE838_RS19230",10.4867424173844,2.24671888342663,0.558147022052402,4.02531733514416,5.68985334000024e-05,0.000764500175772139,NA
"gene-FE838_RS18420",29.121487998791,-2.24409369624574,0.858033065943783,-2.61539302541607,0.0089124834581264,0.0481571898548883,NA
"gene-FE838_RS16000",38.9501550985339,2.22426607249856,0.786418417336881,2.82834941738877,0.00467887070294976,0.0293840867447386,NA
"gene-FE838_RS06940",10.0039597180186,-2.22393987138345,0.647159055356862,-3.43646566168668,0.000589357056370224,0.00555960156509244,NA
"gene-FE838_RS13280",24.1014713579159,2.21891351672721,0.752747704569624,2.94775195361885,0.00320093790436979,0.0217952583924608,NA
"gene-FE838_RS23765",155.191633883554,-2.21887897631049,0.463643442820479,-4.78574432717607,1.7035480638105e-06,3.52222175019814e-05,NA
"gene-FE838_RS04940",582.09354859705,-2.21820335613928,0.629449310072721,-3.52403810861753,0.00042502311630627,0.00420197526339474,"cysK"
"gene-FE838_RS06900",39.9250233780789,-2.20875445552057,0.595118394412708,-3.71145384894425,0.000206072243472209,0.00225931021414567,NA
"gene-FE838_RS15045",246.447350555967,-2.20735334005014,0.611124553585937,-3.61195328693292,0.000303899317513807,0.00314168061575917,NA
"gene-FE838_RS04010",15.8189497703676,-2.2053989404872,0.646774109689218,-3.4098441904963,0.000650000021832128,0.00594585878556743,NA
"gene-FE838_RS15340",5.76579880404039,2.20423765058023,0.546320580371987,4.03469634821258,5.46729551795747e-05,0.000741195033093156,NA
"gene-FE838_RS07980",926.580763694625,-2.20329758517362,0.55871798378223,-3.94348785814705,8.03050589959311e-05,0.00103008868876367,"susD"
"gene-FE838_RS04985",13.3506456610857,-2.19984905656995,0.684632154082392,-3.21318396083573,0.00131272179889202,0.0106714619486231,NA
"gene-FE838_RS16040",28.675835355102,2.19608696091483,0.36945666324985,5.94409894139518,2.77981668201458e-09,1.05773192740857e-07,NA
"gene-FE838_RS11630",11.2741850273503,-2.18712061385984,0.577721645482003,-3.78576885765651,0.000153234059105907,0.00177000974395803,NA
"gene-FE838_RS15600",72.4602802199953,-2.18526954843525,0.622531441267154,-3.5102958719437,0.000447608334614062,0.0043746717222642,NA
"gene-FE838_RS06980",12.4928045699156,-2.18154401283405,0.718708812680194,-3.03536560891563,0.00240244263931076,0.0172670797949192,NA
"gene-FE838_RS15335",5.80118487419282,2.17783782817657,0.713402149219069,3.05274918299665,0.00226755379929142,0.0166078049776363,NA
"gene-FE838_RS01415",247.083104208531,-2.17600356223496,0.748828187071952,-2.90587827729016,0.00366223883687244,0.0241026416473232,NA
"gene-FE838_RS18315",21.531025006841,-2.17346045892565,0.410618471997328,-5.29313853893012,1.20234763744549e-07,3.29953339536557e-06,NA
"gene-FE838_RS04395",22.9104812800677,-2.17317234553735,0.691704249966262,-3.14176520621833,0.00167932644737301,0.0130205310851113,NA
"gene-FE838_RS07045",38.400311723206,-2.14909037156083,0.620618891016437,-3.46281816855605,0.000534549502405829,0.00511720961288286,NA
"gene-FE838_RS18110",168.215824402136,-2.14803237172216,0.475288440580638,-4.51942902103406,6.20066310809082e-06,0.000108403870862684,NA
"gene-FE838_RS15230",399.423935331239,-2.14555486850549,0.545208586688879,-3.9352917780252,8.30956809690894e-05,0.00105394185834184,NA
"gene-FE838_RS14360",152.390830282343,-2.14332309238908,0.434370656050978,-4.93431833511687,8.04311668313954e-07,1.8393551687503e-05,NA
"gene-FE838_RS24230",137.938624097553,-2.14006931161883,0.614403418905646,-3.48316634603149,0.000495520364599274,0.00476372868557434,NA
"gene-FE838_RS10860",5.56543518342498,2.14004402129534,0.679838552839602,3.14787093546937,0.00164464291726191,0.0128580518990262,NA
"gene-FE838_RS02110",144.898800317739,-2.13899902087986,0.318494671284439,-6.71596486136994,1.86825814661425e-11,1.12227224779141e-09,NA
"gene-FE838_RS04760",142.444927604198,-2.1367135190496,0.399165097258754,-5.35295679337541,8.65285159136245e-08,2.46415798777919e-06,NA
"gene-FE838_RS03525",14.5325410802717,-2.12915265126834,0.676469065137711,-3.14745013629692,0.00164701194819682,0.0128580518990262,NA
"gene-FE838_RS04000",26.473338180161,-2.12191513016739,0.580866620844954,-3.65301612112047,0.000259177952542821,0.00276131239791504,NA
"gene-FE838_RS17815",688.035306226913,2.11913841498288,0.654235400419243,3.23910692332593,0.00119904614188794,0.00985350441101379,NA
"gene-FE838_RS21835",623.656045401097,-2.11903283919157,0.651933758493736,-3.25038059708321,0.00115250654010749,0.00954031007971979,NA
"gene-FE838_RS16630",7.82885411074173,2.11431936284382,0.683537452066929,3.09320192544007,0.00198009355671408,0.0148934611707664,NA
"gene-FE838_RS16695",14.1916845643862,-2.10113908018999,0.545799365188947,-3.84965467935752,0.000118284467555647,0.00144364439108348,NA
"gene-FE838_RS21980",51.0211209617587,-2.10086442721163,0.5269226024273,-3.98704556899604,6.69011798026112e-05,0.000878053745351372,NA
"gene-FE838_RS02000",381.953742995204,-2.1003616501099,0.733474584965203,-2.86357795234248,0.00418885729592513,0.0267142899097873,NA
"gene-FE838_RS15395",3.19615880566526,2.09917811552449,0.805743362867331,2.60526888866242,0.00918021834246135,0.0490580815006694,NA
"gene-FE838_RS11255",140.779405540822,-2.09875785050575,0.552938696770574,-3.79564292165387,0.000147261328638566,0.00170536904367116,NA
"gene-FE838_RS18650",325.229309016071,-2.09775137670015,0.459470439307148,-4.56558506759092,4.98103151652745e-06,8.9857014768272e-05,NA
"gene-FE838_RS14945",20.9760494017835,-2.09756239669106,0.474784145758454,-4.41792847429701,9.96513844980976e-06,0.00016348603949543,NA
"gene-FE838_RS16430",8.34912926540525,2.09687258021075,0.56388790451689,3.71859825936016,0.000200331365523925,0.0022070569904923,NA
"gene-FE838_RS04195",9.89163332728957,2.09393366395559,0.561860182810537,3.72678778104779,0.000193935615622672,0.00215058160406294,NA
"gene-FE838_RS16030",12.2991397844179,2.09201138899649,0.554117228298637,3.77539495644235,0.000159754336412391,0.00182208472361538,NA
"gene-FE838_RS03590",89.3165700575643,2.08519663411493,0.428959564058912,4.86105639977888,1.16760978918215e-06,2.49383826670603e-05,"ahpF"
"gene-FE838_RS09335",10.1056447581573,-2.08406818562993,0.773682172886972,-2.6937006676182,0.0070663594497547,0.0407108152301214,NA
"gene-FE838_RS10330",222.638510800154,-2.08308182014419,0.525504476737965,-3.96396588869191,7.37147903956057e-05,0.000959139571584203,NA
"gene-FE838_RS18325",122.008416595893,-2.0794776112611,0.337823411975324,-6.1555165732948,7.48331692425034e-10,3.16677187224351e-08,NA
"gene-FE838_RS18680",173.291283838394,2.07900190299111,0.37265010548409,5.57896501945274,2.41953887258383e-08,7.71526198243632e-07,NA
"gene-FE838_RS13030",57.3982393637681,-2.07796853901868,0.651609556446411,-3.18897799834459,0.00142776743995341,0.0114423556957682,NA
"gene-FE838_RS16835",136.445844583557,-2.07578224900494,0.492357112365158,-4.21600947132339,2.48663320769986e-05,0.000371599840411386,NA
"gene-FE838_RS18305",31.4262719314728,-2.07544586879259,0.401217590493627,-5.17286858295303,2.30527155351967e-07,5.99900551398682e-06,NA
"gene-FE838_RS07375",28.044213539378,-2.07049523022053,0.457061321268023,-4.53001628857232,5.89791391930597e-06,0.000103913440570496,NA
"gene-FE838_RS15170",187.784995054816,-2.06762761589126,0.644070823180517,-3.21024884449975,0.00132620107272964,0.0107479275180001,NA
"gene-FE838_RS09520",927.784444323293,-2.06758086687357,0.54070031149372,-3.82389435131218,0.00013136022001322,0.00155969072066998,NA
"gene-FE838_RS15225",454.482536099069,-2.06644742859753,0.51620399364212,-4.00316048316003,6.25018733850816e-05,0.000829936899377271,NA
"gene-FE838_RS07965",148.648760319415,-2.06202824466878,0.585255150714841,-3.52329790203499,0.000426212006325548,0.00420454894257534,NA
"gene-FE838_RS09360",8.65432413787728,-2.05964620751822,0.650098147592922,-3.16820808541656,0.00153381695737394,0.0121844266368232,NA
"gene-FE838_RS06715",59.5542798347775,-2.05349915841643,0.704651143848185,-2.9142068048056,0.00356593594122382,0.0236574623793133,NA
"gene-FE838_RS00780",564.264670282906,-2.04124398866769,0.311935660841985,-6.54379811259126,5.99757505554091e-11,3.12149653465394e-09,NA
"gene-FE838_RS01135",42.9817552363572,2.03649097627515,0.615747806704157,3.30734588755687,0.000941845195237988,0.00807703606825305,NA
"gene-FE838_RS05535",13.884130435271,2.03473868414178,0.465148074221551,4.37438913951653,1.21772987242564e-05,0.000196223518232857,NA
"gene-FE838_RS02030",4.21956750119752,2.0339559478178,0.684221602621742,2.97265672411432,0.002952344402866,0.0205793620282285,NA
"gene-FE838_RS15645",10.9282897524805,-2.02037407311549,0.693309241145019,-2.91410232723682,0.00356712961126453,0.0236574623793133,NA
"gene-FE838_RS07825",10.3740672508221,-2.01346097666933,0.654754307901801,-3.07513971633357,0.0021040396408282,0.0156706724810291,NA
"gene-FE838_RS10335",206.135857587414,-2.00547580056337,0.583787458292085,-3.43528414678613,0.000591932814229703,0.00557229060879854,NA
"gene-FE838_RS11650",16.6642020103522,-2.00401804173008,0.507956214207655,-3.94525745660202,7.97142835825656e-05,0.00102541555699391,NA
"gene-FE838_RS15175",77.3665836674176,-2.00253821526811,0.57266704215796,-3.4968630423047,0.000470763453442566,0.00455473700253833,NA
"gene-FE838_RS07130",12.9876757475786,-2.00204748734893,0.543145518796899,-3.68602412808926,0.000227784764869428,0.0024734038736901,NA
"gene-FE838_RS07835",12.4484621386463,-1.99772728401289,0.732536248468012,-2.72713778763963,0.00638863553268452,0.0379571955794891,NA
"gene-FE838_RS00735",249.001474602567,-1.98908521411705,0.458639199567364,-4.33692806021237,1.44487888689365e-05,0.000227958592329423,NA
"gene-FE838_RS18310",59.6640739850329,-1.98900084465304,0.442055607994223,-4.49943583721944,6.81340402438735e-06,0.000118203423074429,NA
"gene-FE838_RS10325",150.870661448044,-1.98672234701807,0.521937913288978,-3.8064342452128,0.000140984753588021,0.00164530660888288,NA
"gene-FE838_RS15305",6.80195475095584,1.98546192639542,0.628071910735883,3.16120159564078,0.00157119714544215,0.0123728359557601,NA
"gene-FE838_RS20320",9489.48948853446,-1.98532282469169,0.478861887334233,-4.14591947532879,3.38452765180954e-05,0.000492769813742559,NA
"gene-FE838_RS03995",15.1123202504756,-1.98366112265518,0.649977436489642,-3.05189228316664,0.00227403690064808,0.0166078049776363,NA
"gene-FE838_RS15640",30.0657627578058,-1.97100044625023,0.544849722183304,-3.6175120698458,0.000297448463822559,0.00309619918204263,NA
"gene-FE838_RS15050",53.8816177915643,-1.96560103592469,0.718892303900597,-2.73420792691707,0.00625305437283573,0.0372670145634867,NA
"gene-FE838_RS03425",68.9666073229014,-1.96513956107548,0.377138300260818,-5.21066027957503,1.88169736247925e-07,5.04161281497398e-06,NA
"gene-FE838_RS18320",79.9362853596533,-1.96366476871089,0.399429144297718,-4.91617799237818,8.82501661903016e-07,1.99798376254843e-05,NA
"gene-FE838_RS07935",332.983067948315,1.96180281986877,0.474625713511933,4.13336817626812,3.57485371024829e-05,0.000515507566879116,"pta"
"gene-FE838_RS22980",44.5303413225546,-1.96106961834085,0.459074736445542,-4.27178727700144,1.93912511106552e-05,0.000298330867791714,NA
"gene-FE838_RS04615",75.3583534931905,-1.96091527114612,0.643213684630132,-3.04862181574029,0.00229893686848617,0.0166820290713227,NA
"gene-FE838_RS10045",186.733973517345,-1.95481304017191,0.420362949277559,-4.6502981376724,3.31455527684681e-06,6.33261868926682e-05,NA
"gene-FE838_RS19225",51.5782026463406,-1.95316727220872,0.635379355232414,-3.0740175237426,0.00211197026677498,0.0157027937076471,NA
"gene-FE838_RS19340",19.4095408785702,1.94977126124983,0.511150130826521,3.81447865052305,0.000136470733781234,0.00160503761704266,NA
"gene-FE838_RS23845",108.915288759801,-1.9485364116465,0.569142453036323,-3.42363568426715,0.000617893967282427,0.00572152123487695,NA
"gene-FE838_RS02010",136.208829253694,-1.94830240489767,0.451584568270371,-4.314368873055,1.60059502248395e-05,0.000250778348159424,NA
"gene-FE838_RS18115",80.5831243672821,-1.94736463910554,0.539705188531444,-3.60820070009775,0.000308327939456407,0.00318020252815174,NA
"gene-FE838_RS07830",17.5961707265742,-1.93923941731375,0.719548269289576,-2.69507898230149,0.00703719479080649,0.040643390322413,NA
"gene-FE838_RS11610",17.8407551822564,-1.93853293881203,0.481582053953798,-4.02534297716584,5.68923333647902e-05,0.000764500175772139,NA
"gene-FE838_RS05680",68.1350971944913,-1.93839341585179,0.473739907091548,-4.09168277114811,4.28254224068685e-05,0.00059665696202554,NA
"gene-FE838_RS22370",952.029737850133,-1.9373840766467,0.641568181702838,-3.01976334222894,0.00252972267061069,0.0180103525983101,NA
"gene-FE838_RS07005",33.7143417927728,-1.93684660842648,0.412014887033714,-4.70091414019221,2.58999406514088e-06,5.05495393403359e-05,NA
"gene-FE838_RS12360",22.0916830647244,1.93601164972719,0.472024990368156,4.1015024399814,4.10476177866165e-05,0.0005759954394291,NA
"gene-FE838_RS15620",88.6022631293011,-1.93472928035212,0.713267518721617,-2.71248757243245,0.00667802854079916,0.0392218649548406,NA
"gene-FE838_RS06905",17.6809407951181,-1.93385838927532,0.740153747891053,-2.61277929725484,0.00898092773745354,0.0483539129550412,NA
"gene-FE838_RS07895",67.1304924410097,-1.92934025434306,0.420948672144406,-4.58331474123572,4.57662366063094e-06,8.35602900618423e-05,NA
"gene-FE838_RS15615",132.278813799236,-1.9286851416227,0.72025533128928,-2.67777975092568,0.00741119342474325,0.0421052494695576,NA
"gene-FE838_RS07755",236.811769088189,-1.92649769525255,0.301802686496244,-6.38330200972723,1.7330962756169e-10,8.09016488246733e-09,NA
"gene-FE838_RS04975",36.5242297819417,-1.92540823973652,0.450058761742237,-4.27812633239938,1.88473050684478e-05,0.00029126483737178,NA
"gene-FE838_RS04730",16.2547035143089,-1.92362614359892,0.487971142315782,-3.94208996554571,8.07746649773643e-05,0.00103318554524719,NA
"gene-FE838_RS20540",23.4828649006278,-1.91888743103049,0.461211523345323,-4.16053661693478,3.17500704684816e-05,0.000463755868004143,NA
"gene-FE838_RS04015",27.2133055054668,-1.91700678854428,0.58077423349971,-3.3007779580587,0.000964171549671894,0.00823925402168712,NA
"gene-FE838_RS15320",7.13301321086587,1.91277852288639,0.666491612986334,2.86992136977665,0.00410573883172876,0.0264449294880054,NA
"gene-FE838_RS02020",84.6829980139624,-1.90794149690073,0.526395306096258,-3.62454124268319,0.000289474825623051,0.00303412502412309,NA
"gene-FE838_RS04970",39.2153104991942,-1.90683297231463,0.399272690879656,-4.77576607634647,1.79024404506629e-06,3.68464774366372e-05,NA
"gene-FE838_RS16330",185.804729474402,1.90664608501875,0.577895509891099,3.29929209067232,0.000969289980716254,0.00824989667797593,NA
"gene-FE838_RS22995",74.6272362825102,1.90554945993564,0.631714912909406,3.01647059614201,0.00255736019595775,0.0181500422684901,NA
"gene-FE838_RS07760",85.0362720518194,-1.9029068238789,0.331102871378105,-5.74717705092285,9.07456961453799e-09,3.06639188168866e-07,NA
