"baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "genenames"
"gene-FE838_RS07610" 66.0599192056797 4.26849001507233 0.831411126593601 2.07211933454543e-08 6.7500405372818e-07 NA
"gene-FE838_RS07615" 24.8176562934465 4.19043155309771 0.968098581633213 1.27193687550877e-06 2.69127578145033e-05 NA
"gene-FE838_RS07620" 36.471477025234 4.58340017839749 0.713977087828812 1.96796070939705e-11 1.15726312885063e-09 NA
"gene-FE838_RS07625" 27.2017102757224 4.83601575754892 0.983056682663427 9.86466627624526e-08 2.77436080117009e-06 NA
"gene-FE838_RS07630" 65.5106674163559 4.69286365821629 0.921613841592388 2.96481827287908e-08 9.32270634694201e-07 NA
"gene-FE838_RS07635" 167.628651647773 4.98522245488708 0.921311419522899 4.00061831537504e-09 1.44918397856145e-07 NA
"gene-FE838_RS07640" 61.9201344525644 4.37019363724275 1.00857699073478 9.37585209155062e-07 2.09132306751435e-05 NA
"gene-FE838_RS07645" 40.2257904899154 4.34650859417546 0.801738663663688 6.2543529657263e-09 2.1784392483699e-07 NA
"gene-FE838_RS07650" 95.8483337592005 4.8616862387076 0.853900120001776 1.05911601105791e-09 4.32042999826144e-08 NA
"gene-FE838_RS07655" 9.22328344892596 -0.128857037611304 0.475804809111273 0.724114411096429 0.855857492415722 NA
"gene-FE838_RS07660" 6.33876116212926 0.00705333339677577 0.479732640817996 0.985501706966858 0.992736758430685 NA
"gene-FE838_RS07665" 232.480672715511 -0.101356664975265 0.310274866521931 0.716956553669038 0.852097650583985 NA
"gene-FE838_RS07670" 142.291920214092 0.150406913863373 0.202957317958666 0.440974300961143 0.65103737683471 NA
"gene-FE838_RS07675" 175.337641105373 -0.0818973388191632 0.198317921051323 0.665074111055854 0.818589386312795 NA
"gene-FE838_RS07680" 41.2135609381699 0.157312151310884 0.268760984080457 0.526267781484075 0.718835750998459 NA
"gene-FE838_RS07685" 55.6512216598555 0.0686505902751741 0.227837877628944 0.751677931357532 0.87183996119939 NA
"gene-FE838_RS07690" 7.75440495999671 0.00384057990999792 0.42634175549913 0.992435750429173 0.996175809785701 NA
"gene-FE838_RS07695" 86.4738493968845 -0.656175914480954 0.290703643362364 0.0138442607879412 0.0669730906493568 NA
"gene-FE838_RS07700" 54.3943461968377 -0.92247435923117 0.3365449373214 0.00222952282544181 0.0164071766378256 NA
"gene-FE838_RS07705" 104.535634289396 0.0480988288562066 0.253544199156224 0.841347723441672 0.924890141234254 NA
"gene-FE838_RS07710" 85.3770160895452 0.157904712208231 0.193182647942475 0.397782288187248 0.611718896462278 NA
"gene-FE838_RS07715" 92.3259624473519 0.249513212888415 0.192427754961546 0.181270608527111 0.394991970842521 "folP"
"gene-FE838_RS07720" 62.000758786975 0.359488824217473 0.27529833419885 0.156729325289818 0.363002754430841 "cdaA"
"gene-FE838_RS07725" 311.655785447033 -0.0844978240003541 0.212107202412858 0.675818242389148 0.82749033176202 NA
"gene-FE838_RS07730" 353.760013537173 -0.393127077701777 0.263081657862638 0.108352115387536 0.28147927623337 NA
"gene-FE838_RS07735" 3.87421802820029 -0.395104097853725 0.573953127996504 0.322130705790957 0.545943137050395 NA
"gene-FE838_RS07740" 4.1612908246373 -0.138031250074906 0.53104760891585 0.70662358696218 0.84645280469967 NA
"gene-FE838_RS07745" 3.88872207563812 -0.116023205402473 0.541435180011075 0.754352976555979 0.873037614515989 NA
"gene-FE838_RS07750" 4.86137429977829 -0.425043463388131 0.594876708858495 0.289507656959826 0.516033071380055 NA
"gene-FE838_RS07755" 236.811769088189 -1.84912747558378 0.304680592822582 1.7330962756169e-10 8.09016488246733e-09 NA
"gene-FE838_RS07760" 85.0362720518194 -1.80956798001674 0.337749711042245 9.07456961453799e-09 3.06639188168866e-07 NA
"gene-FE838_RS07765" 114.25062533568 -1.36243443064582 0.340126290038527 1.10215249136523e-05 0.000179516060464092 NA
"gene-FE838_RS07770" 198.58813342421 -2.12258681227144 0.412485699323756 2.74151973124666e-08 8.68084010005934e-07 NA
"gene-FE838_RS07775" 46.8892745498619 -1.59263993380307 0.436658881334637 4.72354811477548e-05 0.000652080056820225 NA
"gene-FE838_RS07780" 23.070240966961 -0.0304500818158807 0.286018516137961 0.907013770979068 0.957779467115956 NA
"gene-FE838_RS07785" 89.384397122185 -1.47262928966761 0.293319148579993 9.06293192790642e-08 2.56480973559752e-06 NA
"gene-FE838_RS07790" 81.9743851036744 -1.24055366001928 0.373745351338069 0.000205116483144266 0.00225428989242048 NA
"gene-FE838_RS07795" 3.52422543260444 -0.188145043173719 0.575015556126977 0.608535452329469 0.777103245260436 NA
"gene-FE838_RS07800" 29.510409258568 -0.720021762354675 0.450498443572199 0.0478736237655975 0.161542942336615 NA
"gene-FE838_RS07805" 38.5543278119833 -0.856734387365694 0.383070509398575 0.0100449448485084 0.0525820928023653 NA
"gene-FE838_RS07810" 120.19206164731 -1.02088172850121 0.470510523257514 0.00870372170571097 0.0475397489547157 NA
"gene-FE838_RS07815" 70.658763402842 -1.31034564032017 0.551833107543281 0.00341005905583347 0.0228076032567414 NA
"gene-FE838_RS07820" 8.85041850046288 0.20144871808565 0.429879254772415 0.56085945946561 0.743652015361723 NA
"gene-FE838_RS07825" 10.3740672508221 -1.64396903170434 0.681325631543825 0.0021040396408282 0.0156706724810291 NA
"gene-FE838_RS07830" 17.5961707265742 -1.45459370441696 0.772755313451757 0.00703719479080649 0.040643390322413 NA
"gene-FE838_RS07835" 12.4484621386463 -1.50887047728469 0.782177777777024 0.00638863553268452 0.0379571955794891 NA
"gene-FE838_RS07840" 4.2021804557624 -1.36821988154904 0.94634616932128 0.0194129399931572 0.0853415459116657 NA
"gene-FE838_RS07845" 179.181769102621 -0.549483826619392 0.321538997332003 0.0565464695478702 0.181977550897481 NA
"gene-FE838_RS07850" 50.6252143836338 -1.07421364821274 0.319200692258122 0.000262111378034449 0.00277948552632315 NA
"gene-FE838_RS07855" 25.3341034930951 -1.08522945704201 0.41941069154179 0.00272033176300618 0.0192163217205803 NA
"gene-FE838_RS07860" 10.357988443856 -0.321519412742622 0.484600508616022 0.385633529768092 0.60227495175216 NA
"gene-FE838_RS07865" 21.7158171271226 -1.12408765923889 0.549429174486806 0.00978765046987353 0.0515931098109282 NA
"gene-FE838_RS07870" 16.9780171982043 -1.0029076603487 0.357577909390144 0.00166106408647519 0.0129454357720476 NA
"gene-FE838_RS07875" 45.8118037400608 -2.19983338240243 0.550619950855331 4.37467715620945e-06 8.01965107826574e-05 NA
"gene-FE838_RS07880" 142.586359757346 -2.16596862164851 0.643383480683537 5.73371783774814e-05 0.000768114626311348 NA
"gene-FE838_RS07885" 107.079479387011 -2.95248255117572 0.647722128431531 3.48756797675302e-07 8.58244989061829e-06 NA
"gene-FE838_RS07890" 69.3947137242218 -2.9541314294013 0.741605438858751 4.35788033680556e-06 8.01965107826574e-05 NA
"gene-FE838_RS07895" 67.1304924410097 -1.78042885737853 0.428488748760246 4.57662366063094e-06 8.35602900618423e-05 NA
"gene-FE838_RS07900" 51.7047994878096 -1.2386380880068 0.286720552870685 3.70752401598713e-06 7.02412918175302e-05 NA
"gene-FE838_RS07905" 50.9602828521378 -0.678468175071744 0.356375350703382 0.0292683268334336 0.115946617586866 NA
"gene-FE838_RS07910" 49.290735793816 -0.978374103250825 0.310707264259023 0.000597614408905552 0.00560248042137545 NA
"gene-FE838_RS07915" 51.891152372761 0.709216352514151 0.372785878271663 0.0287828011108343 0.115029588199345 NA
"gene-FE838_RS07920" 75.1298034834665 0.575171941116864 0.369449954494701 0.0730284712285506 0.217262101000576 NA
"gene-FE838_RS07925" 26.3013473430779 0.325151480840123 0.435810740754348 0.35849187817737 0.57911210288517 NA
"gene-FE838_RS07930" 22.0978430826586 0.568960664583804 0.495832159123196 0.140739425436925 0.338612177671837 NA
"gene-FE838_RS07935" 332.983067948315 1.77489493218615 0.489091355417936 3.57485371024829e-05 0.000515507566879116 "pta"
"gene-FE838_RS07940" 356.451327873086 1.4983482876727 0.522009664642828 0.000628890341366477 0.00578783631241343 NA
"gene-FE838_RS07945" 43.9976349113294 0.337130164983156 0.267495678494088 0.174039962576452 0.385922110943278 NA
"gene-FE838_RS07950" 19.9469265604573 0.383625504922708 0.34931627961992 0.208954109100732 0.430773130035727 "radC"
"gene-FE838_RS07955" 60.1138720192865 0.365374505657121 0.271867453043557 0.143862569098311 0.345209174815662 NA
"gene-FE838_RS07960" 123.300890450646 0.143557938651067 0.195121824475163 0.448160293675856 0.657359834714698 NA
"gene-FE838_RS07965" 148.648760319415 -1.76617827013575 0.616830046313578 0.000426212006325548 0.00420454894257534 NA
"gene-FE838_RS07970" 936.091095827858 -2.4127503418647 0.556825764821419 1.14023373066047e-06 2.46119174429586e-05 NA
"gene-FE838_RS07975" 724.196131519755 -2.24486735352922 0.571479769588658 7.19533853346219e-06 0.000123410957876958 NA
"gene-FE838_RS07980" 926.580763694625 -1.94693483324375 0.582549372783132 8.03050589959311e-05 0.00103008868876367 "susD"
"gene-FE838_RS07985" 1200.59703222908 -1.59279228164109 0.563841700396309 0.000602516871276068 0.00561604017516885 NA
"gene-FE838_RS07990" 830.869550382898 -1.00415982896697 0.483707824320029 0.0106752017097673 0.0551288522512815 NA
"gene-FE838_RS07995" 185.679897610592 0.276054947451932 0.511005914917771 0.462589297134293 0.6683485441685 NA
"gene-FE838_RS08000" 108.726520710348 -0.171251521617873 0.209344321156227 0.391334073936499 0.607135135703719 NA
"gene-FE838_RS08005" 39.608440121259 -0.196504486909046 0.317321615814491 0.490676950090893 0.689300873900161 NA
"gene-FE838_RS08010" 34.1223216379186 -0.696379943641474 0.455846291659301 0.0606118860502931 0.190714964848809 NA
"gene-FE838_RS08015" 397.868060784589 -0.360557001282388 0.284876085326971 0.169828503982765 0.382349163325002 NA
"gene-FE838_RS08020" 313.913833986903 0.556880297224566 0.415927510467534 0.10811901200074 0.281196373543567 "efp"
"gene-FE838_RS08025" 650.833191052733 -0.0234752235244843 0.201589003090682 0.901200111382386 0.954534293412736 "rpmH"
"gene-FE838_RS08030" 70.9982689805243 0.425640476866396 0.35345631269885 0.170230449823382 0.382532742828921 NA
"gene-FE838_RS08035" 91.3327489615045 0.586438097496081 0.354822342664727 0.0590331304994769 0.187976100493412 NA
"gene-FE838_RS08040" 64.2933687083031 0.613964882744289 0.428057002604384 0.0821695080934846 0.234702090421265 NA
"gene-FE838_RS08045" 92.3789485229031 0.294398658148093 0.311707986168695 0.294942928623071 0.521273060423602 NA
"gene-FE838_RS08050" 64.5744457948608 0.373633276714475 0.314199627175417 0.187495442861432 0.403315612957988 NA
"gene-FE838_RS08055" 69.7412858342801 0.236423617443528 0.217885525145098 0.253701879604985 0.481485315263503 NA
"gene-FE838_RS08060" 233.297223582694 -1.36286653587498 0.282304338140356 3.04789258927215e-07 7.66714313568017e-06 NA
"gene-FE838_RS08065" 58.299055100742 -1.06201970578519 0.411984294741515 0.00289416962728731 0.0202234569017854 NA
"gene-FE838_RS08070" 55.7761729993343 -1.21475843672914 0.391708591854365 0.000436386884746885 0.00428624688532299 "proB"
"gene-FE838_RS08075" 64.7899430760406 -0.224545948957298 0.263537242478724 0.361490876537527 0.581507792652093 NA
"gene-FE838_RS08080" 66.5339456077053 0.40242860155697 0.409542034149956 0.238997906334124 0.466659128883533 NA
"gene-FE838_RS08085" 70.669747880655 -0.150238281452864 0.253033386678391 0.528366355056312 0.720398330531461 "murI"
"gene-FE838_RS08090" 548.276847898632 0.303421683906129 0.265208032186439 0.216113619086331 0.438817249875742 NA
"gene-FE838_RS08095" 163.39581794594 -0.167745897134567 0.265902135922897 0.496500189564738 0.694517410673196 NA
"gene-FE838_RS08100" 646.904744814128 0.306860203818584 0.30847596860379 0.271765052484716 0.500699103439543 NA
"gene-FE838_RS08105" 99.7076522312589 0.329017607150149 0.306283370296764 0.238828957603617 0.466530422790844 NA
"gene-FE838_RS08110" 379.120835788097 0.322553638807351 0.243085743355118 0.159484497664305 0.366199698490859 NA
"gene-FE838_RS08115" 63.6777397547719 0.213232258412679 0.251696461016381 0.367512980438609 0.587072653610939 "ribD"
"gene-FE838_RS08120" 32.8201013432109 0.783873602510065 0.534974187586131 0.0530037671500079 0.174487989852658 "prmC"
"gene-FE838_RS08125" 69.8450705589338 0.948026843470078 0.412685468234163 0.00708778205536775 0.0407108152301214 NA
"gene-FE838_RS08130" 683.638582707019 0.622250757958741 0.222076642251342 0.00318437207865568 0.0217151156207122 "pyrE"
"gene-FE838_RS08135" 87.7905883592316 0.654508695890388 0.39197217191547 0.0496734826504421 0.165993748665094 NA
"gene-FE838_RS08140" 140.485868822256 0.543905019520816 0.394643754944629 0.103802930024352 0.274223843144846 "argH"
"gene-FE838_RS08145" 18.3192962228044 -0.679939747921961 0.623417782838617 0.0977019138215798 0.2655427765811 NA
"gene-FE838_RS08150" 126.396291640223 -2.2528792914474 0.580940942720779 5.88204742016225e-06 0.000103913440570496 NA
"gene-FE838_RS08155" 186.89404426799 -0.0488821063748149 0.457113841026684 0.888027875442751 0.949915005907105 NA
"gene-FE838_RS08160" 207.835456334125 0.68000438188033 0.548612682850124 0.0948809006671819 0.260218484688673 NA
"gene-FE838_RS08165" 233.79145814748 0.54011089054259 0.627479874241735 0.188835009958003 0.405234561653951 NA
"gene-FE838_RS08170" 190.370897577122 0.0756581961786205 0.477540164441561 0.837950613690224 0.922499484266797 NA
"gene-FE838_RS08175" 152.473340448624 0.00672910405780211 0.339619905383487 0.984063843427272 0.991516622605621 NA
"gene-FE838_RS08180" 174.742015442818 -0.0278272701867492 0.271744021050911 0.910278634648406 0.958920018462664 NA
"gene-FE838_RS08185" 14.7439183488051 0.539594293314932 0.66659368162681 0.18311760796452 0.397534398458546 NA
"gene-FE838_RS08190" 21.9402979304866 0.212408208338311 0.591028058498563 0.560144052188729 0.743562238346079 NA
"gene-FE838_RS08195" 211.930614560712 -0.312893293489064 0.41582596062102 0.360027863372035 0.58044042684694 NA
"gene-FE838_RS08200" 143.316414457252 0.130325794164695 0.396966663485857 0.69747579769406 0.841057366700054 NA
"gene-FE838_RS08205" 53.4007987753069 0.0262543166866359 0.314401345047199 0.927449848417663 0.967901700039882 NA
"gene-FE838_RS08210" 76.8560958296457 0.308992481033204 0.324199414024285 0.28802032755082 0.515069527310472 NA
"gene-FE838_RS08215" 32.4936831382172 1.06055354425638 0.347029432852139 0.000756738531341156 0.0067717629840173 NA
"gene-FE838_RS08220" 4.88343973703035 0.0517697718503998 0.435153234227188 0.883572270612396 0.947378792678024 NA
"gene-FE838_RS08225" 14.1288290527643 1.43465927182326 0.478311839074079 0.000431344012960861 0.00424592541453648 NA
"gene-FE838_RS08230" 26.1768273625568 0.235972692373265 0.332220457246054 0.428639383082997 0.639920582459549 NA
"gene-FE838_RS08235" 37.1853697942668 -0.313926282719218 0.458229564716141 0.387392809614209 0.603203109330515 NA
"gene-FE838_RS08240" 15.370656508174 -0.373970624963205 0.470616217440731 0.309782852905271 0.536060246974607 NA
"gene-FE838_RS08245" 7.67704721473273 -0.0302792627635139 0.445599495572307 0.930544672749013 0.968844855876645 NA
"gene-FE838_RS08250" 12.3560359574681 -0.227672389822183 0.410608978689524 0.503874222351223 0.699330399200616 NA
"gene-FE838_RS08255" 241.692296001221 -0.596339984771475 0.271587007513642 0.0177836050268363 0.080524163561515 NA
"gene-FE838_RS08260" 80.1184657000439 -0.620369909734441 0.281075621304436 0.0166888173833599 0.0769521029652279 NA
"gene-FE838_RS08265" 98.0298112208806 -0.266366948387329 0.221813906335218 0.206346913842273 0.428792485487752 "proC"
"gene-FE838_RS08270" 234.985474049581 -0.349068432581454 0.471204818055678 0.340749671417612 0.561877098390002 NA
"gene-FE838_RS08275" 155.847044666116 -0.70078718921626 0.522638733838349 0.0773427398492575 0.224924807988078 "argC"
"gene-FE838_RS08280" 265.472911384506 -0.557993173633843 0.458247747524716 0.128114014235077 0.318622874798985 NA
"gene-FE838_RS08285" 47.6204618405188 -0.34683284226287 0.439348178371619 0.324980004362971 0.547834023164057 NA
"gene-FE838_RS08290" 35.4951247913769 -0.402035935648307 0.418254968761296 0.24681242670342 0.474752195460104 NA
"gene-FE838_RS08295" 196.523365476627 -3.07119911031944 0.499601750397122 4.14429997782956e-11 2.23397503566813e-09 "rhaB"
"gene-FE838_RS08300" 501.321320463577 -3.27004913011199 0.492114942398343 2.02850574235683e-12 1.50574983629372e-10 NA
"gene-FE838_RS08305" 251.924579602751 -3.1158486450144 0.486011971939613 1.03727158850672e-11 6.52328576772002e-10 "rhaT"
"gene-FE838_RS08310" 317.259093784645 -2.86502005594389 0.521960921550534 2.57572584979653e-09 9.96827918622109e-08 "rhaD"
"gene-FE838_RS08315" 233.940721745938 -1.10809349332263 0.331382852265455 0.000231100002512253 0.00250339907027627 "fucO"
"gene-FE838_RS08320" 98.8593237991654 0.411412075597718 0.194489080569518 0.0281550851921447 0.113321089555583 NA
"gene-FE838_RS08325" 247.095805740122 -3.01316401688778 0.724747372694619 1.98909445790488e-06 4.02081236847915e-05 NA
"gene-FE838_RS08330" 51.3531029848634 -2.47448560880667 0.689621001184275 1.95291312730446e-05 0.000298330867791714 NA
"gene-FE838_RS08335" 61.7616546432475 -0.270626635368397 0.237570847435001 0.225521638788493 0.448665193512432 NA
"gene-FE838_RS08340" 470.062736007273 -0.408672742995526 0.237700280880128 0.0671192110686029 0.205626378700023 "fabG"
"gene-FE838_RS08345" 308.983356658657 -1.20481644963629 0.362696788667707 0.000198921914013216 0.00219687421134595 NA
"gene-FE838_RS08350" 84.9118597793002 -0.0738220741886374 0.30130740713302 0.785677081832734 0.893855735311211 NA
"gene-FE838_RS08355" 77.1808363498177 -0.864198215180168 0.325797534068956 0.0033463163773703 0.0225142950322923 NA
"gene-FE838_RS08360" 1.57072949789507 0.229671349820411 0.662414975930295 0.470935067290166 0.675021837508665 NA
"gene-FE838_RS08365" 1.77738605403887 0.556371544986978 0.780106276174326 0.159164613914886 0.365650619891732 NA
"gene-FE838_RS08370" 1.33996668509957 0.455541400439937 0.740541957239734 0.20466717156105 0.427164039090918 NA
"gene-FE838_RS08375" 2.99979238064459 -0.307253653751023 0.545238912918713 0.425259569146452 0.636553827800045 NA
"gene-FE838_RS08380" 2.13760174234876 0.238027218727685 0.693834270766278 0.434814059090147 0.644886360812376 NA
"gene-FE838_RS08385" 5.22901557185387 -0.501676878841381 0.59572271214786 0.209490259544033 0.430973146394994 NA
"gene-FE838_RS08390" 68.2298408582993 -0.422630985281915 0.280366908373214 0.0992404505232318 0.267169847306867 NA
"gene-FE838_RS08395" 45.2092375263673 -0.296803305067353 0.237507333288717 0.183604218013644 0.397779856060181 NA
"gene-FE838_RS08400" 56.267413622188 -0.576483519780716 0.229867116157051 0.00800619530174165 0.0446472228902012 NA
"gene-FE838_RS08405" 40.1063091956542 -1.04403223549101 0.317517252811254 0.000356401309245392 0.00361835230552273 NA
"gene-FE838_RS08410" 43.6119895780516 -0.259442963786066 0.398519550635367 0.439439737625593 0.649573920251539 NA
"gene-FE838_RS08415" 29.3623514355716 -0.851825195764266 0.525831904024974 0.0336602435878133 0.126941355424825 NA
"gene-FE838_RS08420" 67.9766190231279 -1.13121285878192 0.52258121757514 0.00678177889613446 0.0396230901183185 NA
"gene-FE838_RS08425" 41.9125076805171 -1.01670161848185 0.556039073079589 0.0176745884125733 0.0801106469791108 NA
"gene-FE838_RS08430" 16.7796970074172 -0.509011497019681 0.619474271576304 0.200572763028578 0.420713433036724 NA
"gene-FE838_RS08435" 31.8769920873834 -1.51513491530377 0.661648824744501 0.00289409978548832 0.0202234569017854 NA
"gene-FE838_RS08440" 34.767737666529 -1.26402363498098 0.48171237788522 0.00186275582218284 0.0141995932034409 NA
"gene-FE838_RS08445" 80.9946724645715 0.21662421004716 0.583924713998733 0.560399786465719 0.743562238346079 NA
"gene-FE838_RS08450" 6118.81127430966 -0.662510276268175 0.541249419831223 0.0955769270684257 0.261810239422765 NA
"gene-FE838_RS08455" 1.75190483401487 0.559055206785769 0.705879025405859 0.166710072968628 0.377431605200973 NA
"gene-FE838_RS08460" 4.82060637766917 0.191959647252615 0.477953476553652 0.599331869003122 0.768339383591771 NA
"gene-FE838_RS08465" 7.98014903587087 0.207751013820136 0.451242444931975 0.556848158192319 0.74071928915829 NA
"gene-FE838_RS08470" 2.7738317821194 0.0931166217010917 0.545342107071299 0.800370399496374 0.899168836038351 NA
"gene-FE838_RS08475" 2.53958342866896 0.396879309052208 0.581773917681686 0.307709913657584 0.534040049460154 NA
"gene-FE838_RS08480" 77.7867917273318 0.668584172023476 0.257987814453083 0.00535491356604332 0.032722062924486 NA
"gene-FE838_RS08485" 195.18961102336 0.353618479152258 0.242325360139583 0.122605526927455 0.30824976453499 NA
"gene-FE838_RS08490" 163.177451818124 0.290448504466415 0.250925470687829 0.218265536898011 0.440363102397417 NA
"gene-FE838_RS08495" 138.411985997727 0.205159953993279 0.191519502996014 0.265811241296902 0.494898561098837 NA
"gene-FE838_RS08500" 75.905898022495 -0.126893466698472 0.23666355794759 0.567225727852469 0.746260142976831 NA
"gene-FE838_RS08505" 95.2945104342503 0.12254605228138 0.234175931368592 0.580726197904674 0.754960730437084 NA
"gene-FE838_RS08510" 10.5775610066235 -2.6445149527382 0.628102090649126 3.8521333797058e-06 7.23810522862731e-05 NA
"gene-FE838_RS08515" 504.949632896109 0.0350703797810708 0.198304126542646 0.856110234045707 0.931843062442057 NA
"gene-FE838_RS08520" 190.002322560909 0.413706373059178 0.1968610714415 0.028894956940313 0.115219589021766 NA
"gene-FE838_RS08525" 515.281576564426 -0.503470393495148 0.226519221834301 0.0187540959138157 0.0835812463560603 NA
"gene-FE838_RS08530" 142.476387115432 0.0884720879709353 0.270593944597878 0.729286401456253 0.857716578128289 NA
"gene-FE838_RS08535" 762.770361207461 -0.615157977813231 0.207437528748255 0.00190267983091345 0.0144310456857221 NA
"gene-FE838_RS08540" 598.952809410279 -0.0559056507393307 0.193004406931489 0.762138812222084 0.877438225716145 "purH"
"gene-FE838_RS08545" 314.877484649468 -0.00588212867137493 0.215264843574108 0.975635823326277 0.988737468223228 NA
"gene-FE838_RS08550" 69.3248354893274 0.440994796691627 0.453922356378124 0.224082583631092 0.446587120898584 "mreC"
"gene-FE838_RS08555" 21.8575598227839 0.0998461674349526 0.415723116999029 0.77234357983914 0.884057144638306 "mreD"
"gene-FE838_RS08560" 99.1737185379866 0.371870143512235 0.44280162149017 0.298182634996663 0.524338241267919 "mrdA"
"gene-FE838_RS08565" 39.5763950017511 0.133737832089072 0.431598982373047 0.703884685674986 0.844736246153283 "rodA"
"gene-FE838_RS08570" 11.9995939085613 0.156147980582693 0.422434059416643 0.653011795812702 0.810301516362326 "gldH"
"gene-FE838_RS08575" 186.892295317917 -0.0895387988015819 0.246790855712415 0.698618618856563 0.842161423262634 "ricT"
"gene-FE838_RS08580" 82.2349650256846 -0.0175383078732812 0.358664018379732 0.953065774163952 0.979233452556019 NA
"gene-FE838_RS08585" 130.948121251316 -0.228083641792798 0.239150570898075 0.313662857981586 0.539760187269571 "metF"
"gene-FE838_RS08590" 31.0933054165671 -3.10895953753795 0.803151893571644 6.72518048122612e-06 0.00011712160468843 NA
"gene-FE838_RS08595" 1023.64269562596 -0.0504099370434558 0.4576914266273 0.882796421225097 0.947003599930642 NA
"gene-FE838_RS08600" 0.873667489910307 0.257917339288221 0.714867483789789 0.371248651695196 0.589745768535294 NA
"gene-FE838_RS08605" 30.5691638715814 -0.391445902613173 0.386063564173293 0.23608056579433 0.462558546913339 NA
"gene-FE838_RS08610" 38.0211687632416 -0.292227814956838 0.403106395704452 0.384874587195056 0.602173979298155 NA
"gene-FE838_RS08615" 12.8483817715808 0.434072363375687 0.50976285661134 0.257342906533781 0.485811417141803 NA
"gene-FE838_RS08620" 1.03617604398549 0.80863263902676 1.17419477525725 0.0461788161530139 0.158167684977948 NA
"gene-FE838_RS08625" 0.634447192452992 -0.219148960783483 0.725762425476954 0.517516809608757 NA NA
"gene-FE838_RS08630" 1.78473847084971 -0.19839034376937 0.6662134565645 0.556155528381224 0.740232872577949 NA
"gene-FE838_RS08635" 1.08689723793498 0.734633529069971 0.94918321136724 0.0763924912328212 0.223761266112092 NA
"gene-FE838_RS08640" 15322.6924311565 -0.121346095567368 0.546631651045623 0.728657366809333 0.857280369330983 NA
"gene-FE838_RS08645" 130.038336004255 0.248623173744384 0.529712455471394 0.508389280466991 0.703417838361483 NA
"gene-FE838_RS08650" 54.2464755876806 0.558962697307471 0.463725634617436 0.125965885000566 0.313909481168169 NA
"gene-FE838_RS08655" 49187.0476052389 0.0911697237051522 0.543514246380195 0.812341264858653 0.906874074773171 NA
"gene-FE838_RS08660" 641.291376633891 -2.53233568624495 0.552279654358961 3.5139739916886e-07 8.60068877533296e-06 "rrf"
"gene-FE838_RS08665" 318.781903291604 0.747541131313942 0.317089417060428 0.00918755589941866 0.0490580815006694 NA
"gene-FE838_RS08670" 245.322501938055 0.0917279974639519 0.283088144514343 0.727327221798975 0.856970507495644 "rpmF"
"gene-FE838_RS08675" 956.839869070997 0.632363190474347 0.327963071348413 0.0313155612107242 0.121505450867317 NA
"gene-FE838_RS08680" 195.037010424556 0.711380628648016 0.355041258899353 0.0226245234028101 0.0968278279469982 "era"
"gene-FE838_RS08685" 280.874350939282 0.264097210509924 0.271822421047132 0.294459222338155 0.520890724394042 "der"
"gene-FE838_RS08690" 45.5762347864836 0.600631168283367 0.343120574597988 0.0479821267037523 0.161752394372098 "lptB"
"gene-FE838_RS08695" 64.5139788678882 -0.292667773393064 0.229930729279352 0.177803463093236 0.390695672492786 NA
"gene-FE838_RS08700" 84.822020309507 -0.143094841984531 0.212468125950097 0.480223411454759 0.682073904349796 NA
"gene-FE838_RS08705" 2134.43248523388 0.692162407739859 0.318802244415337 0.0166373506975076 0.0768713509778719 NA
"gene-FE838_RS08710" 444.036668798137 0.88805045484621 0.567069616540571 0.0372844431207524 0.136258239266156 "tig"
"gene-FE838_RS08715" 162.214091106852 0.323211665041175 0.216547702703536 0.116076826140459 0.297619404736126 "clpP"
"gene-FE838_RS08720" 384.936148383178 0.447626094966294 0.355521257498632 0.150116949638213 0.35254672928644 "clpX"
"gene-FE838_RS08725" 997.244483716049 0.0437957738577356 0.204775989059379 0.827714088240818 0.915561631391129 "recQ"
"gene-FE838_RS08730" 586.149064705798 0.819139544270281 0.222727339354106 0.000111716842198432 0.00137087767337263 "guaB"
"gene-FE838_RS08735" 48.934410395336 0.766741032298468 0.260384061401072 0.0014574452242116 0.0116389981926457 NA
"gene-FE838_RS08740" 219.026994713085 0.291872222918454 0.323824759644465 0.314807808886378 0.540557360120409 NA
"gene-FE838_RS08745" 664.919646618587 0.154252919824522 0.156817125967714 0.315609659669949 0.541509340232744 NA
"gene-FE838_RS08750" 270.663124944966 0.164586733735737 0.216718350514204 0.427576265435819 0.638754645296399 NA
"gene-FE838_RS08755" 34.2330299217472 0.609702114703525 0.254228759881234 0.0101395797797817 0.053016186192669 NA
"gene-FE838_RS08760" 301.268738666903 0.269930958549306 0.234758870992534 0.224870470901824 0.447958019160961 "mutL"
"gene-FE838_RS08765" 3237.71037994541 0.278610756462679 0.4663338383674 0.447452212641633 0.65717275992258 NA
"gene-FE838_RS08770" 65.4354196467233 0.197491730578001 0.21422386645938 0.33786466908626 0.560123527679175 NA
"gene-FE838_RS08775" 30.1643555123863 0.160828512639662 0.490733930470319 0.662428380075526 0.817518589529021 NA
"gene-FE838_RS08780" 19.4907387507981 -0.0631782330218011 0.495353275978958 0.859517030131031 0.932382582445994 NA
"gene-FE838_RS08785" 6.64518824916587 0.00305881454033391 0.530721938672926 0.994952552448257 0.997637977488549 NA
